,episodes,commentid,content
47451,第一期上,6718585421582287537, 所以暂时将你眼睛闭了起来
47452,第一期上,6718805549947265948,任敏非常有女主脸 而且长相能让人记住
47453,第一期上,6718811875610997338, 任敏加油
47454,第一期上,6718837835040232944,爆米花 :  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47455,第一期上,6718874726245626093,就是想挑战周冬雨
47456,第一期上,6718481334215575681,好般配
47457,第一期上,6718388654429380088,她不就是演这种被欺凌的角色出名的吗
47458,第一期上,6717792209031672011,爆米花 : [敲黑板]施柏宇
47459,第一期上,6717793754256221849,爆米花 : 期待这一组
47460,第一期上,6717796195533076578,爆米花 : 来了来了
47461,第一期上,6717796278249966037,施柏宇冲鸭
47462,第一期上,6717820208631971549, 好可爱
47463,第一期上,6717820726892753736,为啥这组又组内竞争
47464,第一期上,6717961509295072478, 好可爱
47465,第一期上,6717891499473272478, 任敏加油
47466,第一期上,6717997143397222588,爆米花 : 哈哈哈敏敏子好可爱
47467,第一期上,6718012109114295833, 少年的你
47468,第一期上,6718016856071011968, 这里面最喜欢的两个人就是他俩
47469,第一期上,6718018668850516756,放错地方了
47470,第一期上,6718033613583527863,  敏敏子好可爱
47471,第一期上,6718040571673779197, 跟悲伤逆流成河不是一个类型的吗
47472,第一期上,6718041522988108890, 少年的你不好演加油吧
47473,第一期上,6718069152412053196,悲伤逆流成河 想见你我的最爱
47474,第一期上,6718138879985522928, 朕的徽柔
47475,第一期上,6717779532545772732,喜欢施柏宇和任敏啊啊啊
47476,第一期上,6717796451944437137,施柏宇好帅啊
47477,第一期上,6717796640565525412,观影团 :  一直觉得他好像朴叙俊
47478,第一期上,6717797526096344143,  其实我对他印象还停留在王振武
47479,第一期上,6717804545738045636,喜欢他俩
47480,第一期上,6717814464563055134,彭彭
47481,第一期上,6717815016838590965, 任敏你是最棒的
47482,第一期上,6717815308805145021, 这个角色以我一个路人觉得还挺难再塑造
47483,第一期上,6717820643297437021, 越界小哥
47484,第一期上,6717949587592773373,爆米花 : 施柏宇第一次见是创造营
47485,第一期上,6717957021993736484,爆米花 : 一直觉得他好像朴叙俊
47486,第一期上,6717967363511658752,他有一种韩星的感觉
47487,第一期上,6717974359148346531, 施柏宇第一次见是创造营
47488,第一期上,6717986336566441723, 讲话像周震南
47489,第一期上,6717986737106390388, 一直觉得他好像朴叙俊
47490,第一期上,6717987911591200108,他们声音都好听
47491,第一期上,6717991078026480535,记住了伍佰老师
47492,第一期上,6717997499018671823, 这BGM一起来，让我想到彭彭
47493,第一期上,6718004613530972403, 伍佰的跳舞歌曲来了
47494,第一期上,6718004633374587565,观影团 : 大部分大陆的新演员跟台湾的演员完全不能比
47495,第一期上,6718010148108040663, 任敏任敏！！
47496,第一期上,6718011297751308129,爆米花 : 不是吧  真有人觉得悲情角色都一个性格？
47497,第一期上,6718015791868084870,男孩都比女孩长得精致啊，没漂亮女演员了
47498,第一期上,6718031956862815744, 任敏声音好好听
47499,第一期上,6717796389259606322, 好台湾啊
47500,第一期上,6718105817783139228, 完了 有CP感
47501,第一期上,6718122917508615724, 施柏宇有点像栗子头朴世路
47502,第一期上,6718135022509033767,所以暂时将你眼睛闭了起来
47503,第一期上,6718136201778836232,爆米花 : 一直觉得他好像朴叙俊
47504,第一期上,6718151064793837817, 默契的队友放错卡片哈哈哈
47505,第一期上,6718324189814005711, 他们两也太好了吧
47506,第一期上,6718359840675607985,哈哈哈哈 好可爱的女生
47507,第一期上,6718421143613057263,可爱加性感
47508,第一期上,6718424575992073082, 这溢满屏幕的cp感
47509,第一期上,6718445061329625700," 啊啊啊,是越界呀"
47510,第一期上,6718513451691873588, 这两个人，哈哈哈哈哈哈
47511,第一期上,6718708239393296944,完了 有CP感
47512,第一期上,6718769456794319929, 爆米花 : 哈哈哈，好巧
47513,第一期上,6718784717166417616, 有看过越界的吗
47514,第一期上,6718557898075732337, 我太爱小莫了！！！
47515,第一期上,6717774602131665899, 一直觉得他好像朴叙俊
47516,第一期上,6717781604065015005,爆米花 : 一直觉得他好像朴叙俊
47517,第一期上,6717784366467543921,任敏你是最棒的
47518,第一期上,6717787081562849549,讲话像周震南
47519,第一期上,6717788698286997528, 任敏任敏！！
47520,第一期上,6717789053653287911, 我记得好像在哪看到过施柏宇这个名字
47521,第一期上,6717792320978659523,爆米花 : 哈哈哈哈，好巧
47522,第一期上,6717804156821190370, bgm想起了彭彭
47523,第一期上,6717805749684652115, 听到这首歌想起来了彭彭
47524,第一期上,6717809218326918855,爆米花 : 单眼皮男生很可爱
47525,第一期上,6717810733770537517, 记住了伍佰老师
47526,第一期上,6717814605223234414, 他们两也太好了吧
47527,第一期上,6717815948042546435, 这BGM一起来，让我想到彭彭
47528,第一期上,6717816474879687282,喜欢施柏宇和任敏啊啊啊
47529,第一期上,6717816686407820174, 莫俊杰！！
47530,第一期上,6717819243691747665,越界 越界！越界！
47531,第一期上,6717947479263295096, 不是吧  真有人觉得悲情角色都一个性格？
47532,第一期上,6717918268876140994,他们声音都好听
47533,第一期上,6717842362715356301, 台湾人吗？为什么读jiao角色？
47534,第一期上,6717836778528063301, 伍佰的跳舞歌曲来了
47535,第一期上,6717892998001602697,记住了伍佰老师
47536,第一期上,6717883345578163101, 都放错了
47537,第一期上,6717870739556910625,  一直觉得他好像朴叙俊
47538,第一期上,6717999601140905549,这个背景音乐一放就想哭
47539,第一期上,6718021518003513385,  帅死了
47540,第一期上,6718033880973242441,我记得！！！
47541,第一期上,6718035088376006260, 越界 越界！越界！
47542,第一期上,6718046725979964049,所以暂时将你眼睛闭了起来
47543,第一期上,6718049348779224126, 朴叙俊啊
47544,第一期上,6718053224366451076,声音好好听
47545,第一期上,6718071966936799440, 好期待这一组
47546,第一期上,6718078207145835111, 好喜欢施柏宇！！！！
47547,第一期上,6718169858392125596, 台湾人
47548,第一期上,6718170558967776216, 子枫能请来就厉害了，恐怕不会来
47549,第一期上,6718404479991392215, 伍佰虽迟但到
47550,第一期上,6718414380107757738, 莫莫小天使
47551,第一期上,6718411906727032584,好喜欢你啊，怎么可能不记得你，柏宇
47552,第一期上,6718424537111139982, bgm想起了彭彭
47553,第一期上,6718442415281343956,爷青回，是时候扛起我莫如CP大旗
47554,第一期上,6718485984637865347, 声音不错
47555,第一期上,6717781195045239551,观影团 : 期待这两人
47556,第一期上,6717781150838232792,观影团 : 哈哈哈哈哈哈
47557,第一期上,6717791346812795014,爆米花 : 哈哈哈哈哈哈
47558,第一期上,6717793188057741670, 振文振武
47559,第一期上,6717805785277469303, 徐艺洋来了！
47560,第一期上,6717806623106515158, 哈哈哈哈哈哈
47561,第一期上,6717953077736403562, 记住了伍佰老师
47562,第一期上,6717911611837239037,他们好配
47563,第一期上,6717905454761539943,  一直觉得他好像朴叙俊
47564,第一期上,6717881027819675263,真的有点像褶子诶😂
47565,第一期上,6717985106628722379, 记住了伍佰老师
47566,第一期上,6717998646279216095, 这个角色以我一个路人觉得还挺难再塑造
47567,第一期上,6718015107278294469, 喜欢施柏宇和任敏啊啊啊
47568,第一期上,6718027047069270774, 敏敏子好可爱啊哈哈哈哈哈哈
47569,第一期上,6718041476577823218,越界 越界！越界！
47570,第一期上,6718050226571559110,怎么办，第一次认识施柏宇，就开始圈粉了
47571,第一期上,6718125107103072472, 他有一种韩星的感觉
47572,第一期上,6718155335473239132,爆米花 : 任敏好可爱
47573,第一期上,6718156281708258334, 大型想相亲现场
47574,第一期上,6718165573189530888, 大型想相亲现场
47575,第一期上,6718307849857432263,观影团 : 喜欢施柏宇和任敏啊啊啊
47576,第一期上,6718332295535850515, 他们好乖啊！[圈粉]
47577,第一期上,6718348917593017740, 大部分大陆的新演员跟台湾的演员完全不能比
47578,第一期上,6718407731407427135, 哈哈哈哈哈
47579,第一期上,6718440108749688531, 子枫能请来就厉害了，恐怕不会来
47580,第一期上,6718466126138339944,好像韩剧里男主角的感觉
47581,第一期上,6718493589358801898, 电视剧没看过但是伍佰的歌会唱了
47582,第一期上,6718502820016268327, 这溢满屏幕的cp感
47583,第一期上,6718504439372774934, 完了 有CP感
47584,第一期上,6718523443115437687, 这溢满屏幕的cp感
47585,第一期上,6718530868509919018, 朴叙俊啊
47586,第一期上,6718729143351495740, 可爱加性感
47587,第一期上,6718602283904600530,敏敏子好可爱啊哈哈哈哈哈哈
47588,第一期上,6718882077036974179, 施是谁啊
47589,第一期上,6718884202777085365, 这溢满屏幕的cp感
47590,第一期上,6718545146556906976, 相亲吗？？？
47591,第一期上,6717773839944061393,喜欢施柏宇和任敏啊啊啊
47592,第一期上,6717776184345113823, 一直觉得他好像朴叙俊
47593,第一期上,6717778783178835284,越界大旗举起
47594,第一期上,6717780413030801345, 哈哈哈，好巧
47595,第一期上,6717782728919682574,爆米花 : 一直觉得他好像朴叙俊
47596,第一期上,6717783449446886752, 一直觉得他好像朴叙俊
47597,第一期上,6717783437304072114,爆米花 : 爆米花 : 哈哈哈，好巧
47598,第一期上,6717789951460838454, 爆米花 : 哈哈哈，好巧
47599,第一期上,6717793998908961521,记住了伍佰老师
47600,第一期上,6717795115534061164, 好帅
47601,第一期上,6717795525450724732,爆米花 : 哈哈哈，好巧
47602,第一期上,6717795531609014927, 哈哈哈哈好巧
47603,第一期上,6717796383875123947,我记得！！！
47604,第一期上,6717796590527119277, 莫俊杰！！
47605,第一期上,6717797709873952585,王振文也是你，莫俊杰也是你，你也是你
47606,第一期上,6717798017760689479, 这BGM一起来，让我想到彭彭
47607,第一期上,6717798692545829870,单眼皮男生很可爱
47608,第一期上,6717803535125650445, 战歌起
47609,第一期上,6717808893528404881, 他们两也太好了吧
47610,第一期上,6717811653871157213, 莫莫小天使
47611,第一期上,6717818211599371500, 默契了
47612,第一期上,6717944688813830260, 我记得！！！
47613,第一期上,6717889502506401049, 施柏宇！！！
47614,第一期上,6717873139109830896, 他们两也太好了吧
47615,第一期上,6717978306738844394,这个背景音乐一放就想哭
47616,第一期上,6717868815650593650,  帅死了
47617,第一期上,6717981131804275092, 不知道莫俊杰，只知道施博宇
47618,第一期上,6717983581698240142,施柏宇！！！
47619,第一期上,6717983437498068353, 不是吧  真有人觉得悲情角色都一个性格？
47620,第一期上,6717865194409888470,莫俊杰！！
47621,第一期上,6717994058482123140,施柏宇真的是看  想见你才认识的
47622,第一期上,6718013452294006286,aaaa
47623,第一期上,6718015023131146661,爷青回，是时候扛起我莫如CP大旗
47624,第一期上,6718018950401609057,好喜欢你啊，怎么可能不记得你，柏宇
47625,第一期上,6718032812026865963, 好期待这一组
47626,第一期上,6718040108605875398, 战歌来了
47627,第一期上,6718055758811036407, 伍佰虽迟但到
47628,第一期上,6718127979496984290,要哭了要哭了
47629,第一期上,6718374190865641711, 这是台湾人吗？
47630,第一期上,6718404530066883733, 好喜欢施柏宇！！！！
47631,第一期上,6717787831369496071,观影团 : 大部分大陆的新演员跟台湾的演员完全不能比
47632,第一期上,6717796630322671645,观影团 : 喜欢施柏宇和任敏啊啊啊
